store_type,store_id,type,type2,size,price,price_per_oz,price_per_oz_c,taxed,supp,product_id,time,Sample
2,16,WATER,,33.8,1.69,0.05,5,0,0,29,DEC2014,1
2,16,TEA,,23,0.99,0.04304347826,4.304347826,1,0,32,DEC2014,0
2,16,TEA,,23,0.99,0.04304347826,4.304347826,1,0,33,DEC2014,0
2,16,WATER,,33.8,1.69,0.05,5,0,0,38,DEC2014,1
2,16,MILK,LOW FAT MILK,128,3.79,0.029609375,2.9609375,0,0,40,DEC2014,0
2,16,MILK,LOW FAT MILK,64,2.79,0.04359375,4.359375,0,0,41,DEC2014,1
2,16,MILK,WHOLE MILK,128,3.79,0.029609375,2.9609375,0,0,42,DEC2014,0
2,16,MILK,WHOLE MILK,64,2.79,0.04359375,4.359375,0,0,43,DEC2014,1
2,16,JUICE,,63.9,4.59,0.07183098592,7.183098592,0,0,44,DEC2014,0
2,16,SODA,,144,5.99,0.04159722222,4.159722222,1,1,50,DEC2014,0
2,16,SODA,,20,1.89,0.0945,9.45,1,0,59,DEC2014,1
2,16,SODA,,67.6,2.49,0.03683431953,3.683431953,1,0,60,DEC2014,1
2,16,SODA-DIET,,20,1.89,0.0945,9.45,0,0,61,DEC2014,0
2,16,SODA-DIET,,144,5.99,0.04159722222,4.159722222,0,1,81,DEC2014,0
2,16,SODA-DIET,,144,5.99,0.04159722222,4.159722222,0,1,91,DEC2014,0
2,16,SODA-DIET,,67.6,2.49,0.03683431953,3.683431953,0,0,97,DEC2014,1
2,16,SODA-DIET,,67.6,2.49,0.03683431953,3.683431953,0,0,98,DEC2014,0
2,16,SODA-DIET,,67.6,2.49,0.03683431953,3.683431953,0,0,100,DEC2014,1
2,16,SODA-DIET,,12,0.99,0.0825,8.25,0,0,104,DEC2014,0
2,16,SODA-DIET,,20,1.89,0.0945,9.45,0,0,105,DEC2014,1
2,16,ENERGY-DIET,,6,2.59,0.4316666667,43.16666667,0,0,108,DEC2014,1
2,16,SODA-DIET,,20,1.89,0.0945,9.45,0,0,110,DEC2014,1
2,16,SODA-DIET,,20,1.89,0.0945,9.45,0,0,112,DEC2014,1
2,16,ENERGY-DIET,,8.4,2.49,0.2964285714,29.64285714,0,0,113,DEC2014,1
2,16,ENERGY-DIET,,6,2.19,0.365,36.5,0,0,114,DEC2014,1
2,16,SODA,,67.6,2.49,0.03683431953,3.683431953,1,0,125,DEC2014,0
2,16,SODA,,12,0.99,0.0825,8.25,1,0,126,DEC2014,0
2,16,SODA,,20,1.89,0.0945,9.45,1,1,130,DEC2014,0
2,16,SPORT,,28,1.49,0.05321428571,5.321428571,1,0,140,DEC2014,1
2,16,MILK,WHOLE MILK,128,4.79,0.037421875,3.7421875,0,0,145,DEC2014,0
2,16,JUICE,,15.2,2.29,0.1506578947,15.06578947,0,0,160,DEC2014,1
2,16,ENERGY,,6,2.59,0.4316666667,43.16666667,1,0,162,DEC2014,1
2,16,SODA,,20,1.89,0.0945,9.45,1,0,172,DEC2014,1
2,16,SODA,,144,5.99,0.04159722222,4.159722222,1,1,181,DEC2014,1
2,16,SODA,,20,1.89,0.0945,9.45,1,0,189,DEC2014,1
2,16,SODA,,67.6,2.49,0.03683431953,3.683431953,1,0,190,DEC2014,0
2,16,ENERGY,,8.4,2.49,0.2964285714,29.64285714,1,0,193,DEC2014,1
2,16,ENERGY,,6,2.19,0.365,36.5,1,0,195,DEC2014,1
2,16,TEA,,6,3.49,0.5816666667,58.16666667,1,0,196,DEC2014,1
2,16,SODA,,144,5.99,0.04159722222,4.159722222,1,1,16,DEC2014,0
2,16,SODA,,12,0.99,0.0825,8.25,1,0,213,DEC2014,0
2,16,SODA,,20,1.89,0.0945,9.45,1,0,214,DEC2014,1
2,16,SODA,,67.6,2.49,0.03683431953,3.683431953,1,0,215,DEC2014,1
2,16,SODA,,20,1.99,0.0995,9.95,1,0,219,DEC2014,0
2,16,JUICE,,12,1.99,0.1658333333,16.58333333,0,0,230,DEC2014,1
2,16,JUICE,COCONUT WATER,16.9,2.99,0.1769230769,17.69230769,0,0,232,DEC2014,1
4,6,TEA,,23,1.69,0.07347826087,7.347826087,1,0,32,DEC2014,1
4,6,TEA,,23,1.69,0.07347826087,7.347826087,1,0,33,DEC2014,0
4,6,MILK,WHOLE MILK,64,2.99,0.04671875,4.671875,0,0,43,DEC2014,0
4,6,SODA,,20,1.59,0.0795,7.95,1,0,59,DEC2014,0
4,6,WATER,,23.6,1.59,0.06737288136,6.737288136,0,0,77,DEC2014,0
4,6,SODA-DIET,,20,1.59,0.0795,7.95,0,0,105,DEC2014,0
4,6,ENERGY-DIET,,6,2.29,0.3816666667,38.16666667,0,0,108,DEC2014,0
4,6,SODA-DIET,,20,1.69,0.0845,8.45,0,0,110,DEC2014,0
4,6,SODA-DIET,,20,1.69,0.0845,8.45,0,0,112,DEC2014,1
4,6,ENERGY-DIET,,8.4,2.59,0.3083333333,30.83333333,0,0,113,DEC2014,0
4,6,ENERGY-DIET,,6,2.29,0.3816666667,38.16666667,0,0,114,DEC2014,0
4,6,SODA,,20,1.69,0.0845,8.45,1,1,119,DEC2014,0
4,6,SODA,,20,1.69,0.0845,8.45,1,1,130,DEC2014,0
4,6,SPORT,,28,1.99,0.07107142857,7.107142857,1,0,140,DEC2014,1
4,6,JUICE,,15.2,1.85,0.1217105263,12.17105263,0,0,160,DEC2014,0
4,6,ENERGY,,6,2.29,0.3816666667,38.16666667,1,0,162,DEC2014,1
4,6,SODA,,20,1.69,0.0845,8.45,1,0,172,DEC2014,0
4,6,SODA,,20,1.69,0.0845,8.45,1,0,189,DEC2014,1
4,6,ENERGY,,8.4,2.59,0.3083333333,30.83333333,1,0,193,DEC2014,1
4,6,ENERGY,,6,2.29,0.3816666667,38.16666667,1,0,195,DEC2014,1
4,6,SODA,,20,0.99,0.0495,4.95,1,0,219,DEC2014,0
4,6,JUICE DRINK,,16,1.59,0.099375,9.9375,1,1,220,DEC2014,0
4,6,JUICE,COCONUT WATER,16.9,2.89,0.1710059172,17.10059172,0,0,232,DEC2014,1
2,10,WATER,,33.8,1.75,0.05177514793,5.177514793,0,0,29,DEC2014,0
2,10,TEA,,23,0.99,0.04304347826,4.304347826,1,0,32,DEC2014,1
2,10,TEA,,23,0.99,0.04304347826,4.304347826,1,0,33,DEC2014,1
2,10,MILK,WHOLE MILK,128,4.99,0.038984375,3.8984375,0,0,42,DEC2014,1
2,10,MILK,WHOLE MILK,64,2.99,0.04671875,4.671875,0,0,43,DEC2014,1
2,10,JUICE,,63.9,3.99,0.06244131455,6.244131455,0,0,44,DEC2014,0
2,10,JUICE,COCONUT WATER,17,2.5,0.1470588235,14.70588235,0,1,4,DEC2014,1
2,10,SODA-DIET,,16,1.99,0.124375,12.4375,0,1,51,DEC2014,0
2,10,SODA,,12,0.75,0.0625,6.25,1,0,58,DEC2014,1
2,10,SODA,,20,1.75,0.0875,8.75,1,0,59,DEC2014,1
2,10,SODA,,67.6,2.5,0.03698224852,3.698224852,1,0,60,DEC2014,1
2,10,WATER,,33.8,2,0.05917159763,5.917159763,0,0,76,DEC2014,0
2,10,SODA-DIET,,67.6,2.5,0.03698224852,3.698224852,0,0,97,DEC2014,1
2,10,SODA-DIET,,67.6,2.25,0.03328402367,3.328402367,0,0,100,DEC2014,1
2,10,TEA-DIET,,23,0.99,0.04304347826,4.304347826,0,0,103,DEC2014,0
2,10,SODA-DIET,,12,0.75,0.0625,6.25,0,0,104,DEC2014,0
2,10,SODA-DIET,,20,1.75,0.0875,8.75,0,0,105,DEC2014,0
2,10,SODA-DIET,,12,0.75,0.0625,6.25,0,0,111,DEC2014,0
2,10,ENERGY-DIET,,8.4,2.5,0.2976190476,29.76190476,0,0,113,DEC2014,0
2,10,ENERGY-DIET,,6,2.5,0.4166666667,41.66666667,0,0,114,DEC2014,1
2,10,SODA,,66,2.5,0.03787878788,3.787878788,1,1,118,DEC2014,1
2,10,SODA,,66,2.5,0.03787878788,3.787878788,1,1,129,DEC2014,0
2,10,SODA,,20,1.99,0.0995,9.95,1,1,130,DEC2014,0
2,10,SPORT,,28,2.5,0.08928571429,8.928571429,1,0,140,DEC2014,1
2,10,JUICE,,15.2,1.69,0.1111842105,11.11842105,0,0,160,DEC2014,1
2,10,ENERGY,,6,2.5,0.4166666667,41.66666667,1,0,162,DEC2014,1
2,10,SODA,,33.8,2.5,0.07396449704,7.396449704,1,0,170,DEC2014,0
2,10,SODA,,20,1.75,0.0875,8.75,1,0,172,DEC2014,1
2,10,SODA,,12,0.75,0.0625,6.25,1,0,188,DEC2014,0
2,10,SODA,,20,1.75,0.0875,8.75,1,0,189,DEC2014,1
2,10,SODA,,67.6,2.5,0.03698224852,3.698224852,1,0,190,DEC2014,1
2,10,ENERGY,,8.4,2.5,0.2976190476,29.76190476,1,0,193,DEC2014,0
2,10,ENERGY,,6,2.5,0.4166666667,41.66666667,1,0,195,DEC2014,1
2,10,SODA,,12,2.25,0.1875,18.75,1,1,203,DEC2014,0
2,10,TEA,,6,0.99,0.165,16.5,1,0,207,DEC2014,1
2,10,SODA,,12,0.75,0.0625,6.25,1,0,213,DEC2014,1
2,10,SODA,,20,1.99,0.0995,9.95,1,0,219,DEC2014,0
2,10,JUICE DRINK,,66,1.89,0.02863636364,2.863636364,1,1,18,DEC2014,0
2,10,JUICE DRINK,,67.6,1.89,0.02795857988,2.795857988,1,0,18,DEC2014,0
1,25,JUICE,,62.37,5.99,0.09603976271,9.603976271,0,1,27,DEC2014,1
1,25,WATER,,33.8,1.79,0.05295857988,5.295857988,0,0,29,DEC2014,1
1,25,MILK,LOW FAT MILK,128,7.99,0.062421875,6.2421875,0,1,6,DEC2014,1
1,25,MILK,LOW FAT MILK,64,4.49,0.07015625,7.015625,0,1,7,DEC2014,1
1,25,MILK,WHOLE MILK,128,7.99,0.062421875,6.2421875,0,1,8,DEC2014,1
1,25,MILK,WHOLE MILK,64,4.49,0.07015625,7.015625,0,1,9,DEC2014,1
1,25,SODA,,144,6.19,0.04298611111,4.298611111,1,1,50,DEC2014,1
1,25,SODA-DIET,,67.6,2.19,0.0323964497,3.23964497,0,0,57,DEC2014,1
1,25,SODA,,20,1.99,0.0995,9.95,1,0,59,DEC2014,1
1,25,SODA,,67.6,2.19,0.0323964497,3.23964497,1,0,60,DEC2014,1
1,25,SODA-DIET,,20,1.99,0.0995,9.95,0,0,61,DEC2014,1
1,25,JUICE DRINK,,16,1.79,0.111875,11.1875,1,1,70,DEC2014,1
1,25,WATER,,33.8,1.29,0.03816568047,3.816568047,0,0,76,DEC2014,1
1,25,SODA-DIET,,144,6.19,0.04298611111,4.298611111,0,1,81,DEC2014,1
1,25,SODA-DIET,,144,5.99,0.04159722222,4.159722222,0,1,91,DEC2014,1
1,25,SODA-DIET,,67.6,2.19,0.0323964497,3.23964497,0,0,97,DEC2014,1
1,25,SODA-DIET,,67.6,1.99,0.02943786982,2.943786982,0,0,100,DEC2014,1
1,25,SODA-DIET,,67.6,2.19,0.0323964497,3.23964497,0,0,102,DEC2014,0
1,25,SODA-DIET,,20,1.99,0.0995,9.95,0,0,105,DEC2014,1
1,25,SODA-DIET,,20,1.89,0.0945,9.45,0,0,112,DEC2014,1
1,25,ENERGY-DIET,,8.4,2.29,0.2726190476,27.26190476,0,0,113,DEC2014,1
1,25,ENERGY-DIET,,6,2.29,0.3816666667,38.16666667,0,0,114,DEC2014,1
1,25,SODA,,144,5.99,0.04159722222,4.159722222,1,1,117,DEC2014,1
1,25,MILK,WHOLE MILK,64,5.49,0.08578125,8.578125,0,0,146,DEC2014,0
1,25,JUICE DRINK,,48,5.99,0.1247916667,12.47916667,1,1,149,DEC2014,0
1,25,SODA,,12.5,1.69,0.1352,13.52,1,0,153,DEC2014,1
1,25,JUICE,,15.2,1.89,0.1243421053,12.43421053,0,0,160,DEC2014,0
1,25,SODA,,144,5.99,0.04159722222,4.159722222,1,1,163,DEC2014,0
1,25,SODA,,33.8,1.99,0.05887573964,5.887573964,1,0,170,DEC2014,0
1,25,SODA,,20,1.89,0.0945,9.45,1,0,172,DEC2014,0
1,25,SODA,,144,5.99,0.04159722222,4.159722222,1,1,181,DEC2014,0
1,25,SODA,,20,1.89,0.0945,9.45,1,0,189,DEC2014,1
1,25,SODA,,67.6,1.99,0.02943786982,2.943786982,1,0,190,DEC2014,1
1,25,ENERGY,,8.4,2.29,0.2726190476,27.26190476,1,0,193,DEC2014,1
1,25,ENERGY,,6,2.29,0.3816666667,38.16666667,1,0,195,DEC2014,1
1,25,TEA,,6,2.99,0.4983333333,49.83333333,1,0,196,DEC2014,1
1,25,TEA,,6,1.69,0.2816666667,28.16666667,1,0,207,DEC2014,0
1,25,SODA,,67.6,2.19,0.0323964497,3.23964497,1,0,215,DEC2014,1
1,25,SODA,,20,1.89,0.0945,9.45,1,0,219,DEC2014,1
1,25,JUICE,COCONUT WATER,16.9,2.99,0.1769230769,17.69230769,0,0,232,DEC2014,1
2,1,WATER,,33.8,1.5,0.04437869822,4.437869822,0,0,38,DEC2014,0
2,1,SODA,,12,1,0.08333333333,8.333333333,1,0,58,DEC2014,1
2,1,WATER,,33.8,1.5,0.04437869822,4.437869822,0,0,76,DEC2014,1
2,1,WATER,,23.6,1.5,0.06355932203,6.355932203,0,0,77,DEC2014,0
2,1,SODA-DIET,,12,1,0.08333333333,8.333333333,0,0,104,DEC2014,1
2,1,SODA-DIET,,12,1,0.08333333333,8.333333333,0,0,106,DEC2014,1
2,1,SODA-DIET,,20,1,0.05,5,0,0,112,DEC2014,1
2,1,SODA,,12,1,0.08333333333,8.333333333,1,0,126,DEC2014,1
2,1,SODA,,12,1,0.08333333333,8.333333333,1,0,171,DEC2014,0
2,1,SODA,,12,1,0.08333333333,8.333333333,1,0,188,DEC2014,1
2,1,ENERGY,,8.4,2.6,0.3095238095,30.95238095,1,0,193,DEC2014,0
2,1,SODA,,12,1,0.08333333333,8.333333333,1,0,213,DEC2014,0
2,1,JUICE,COCONUT WATER,16.9,3.39,0.200591716,20.0591716,0,0,232,DEC2014,1
1,24,TEA,,23,0.99,0.04304347826,4.304347826,1,0,32,DEC2014,0
1,24,TEA,,23,0.99,0.04304347826,4.304347826,1,0,33,DEC2014,0
1,24,MILK,LOW FAT MILK,128,4.99,0.038984375,3.8984375,0,0,40,DEC2014,1
1,24,MILK,LOW FAT MILK,64,2.99,0.04671875,4.671875,0,0,41,DEC2014,1
1,24,MILK,WHOLE MILK,128,4.99,0.038984375,3.8984375,0,0,42,DEC2014,1
1,24,MILK,WHOLE MILK,64,2.99,0.04671875,4.671875,0,0,43,DEC2014,1
1,24,JUICE,,63.9,3.49,0.05461658842,5.461658842,0,0,44,DEC2014,0
1,24,JUICE DRINK,,60,3.99,0.0665,6.65,1,1,5,DEC2014,1
1,24,SODA,,144,7.19,0.04993055556,4.993055556,1,1,50,DEC2014,0
1,24,SODA-DIET,,67.6,1.99,0.02943786982,2.943786982,0,0,57,DEC2014,1
1,24,SODA,,20,1.49,0.0745,7.45,1,0,59,DEC2014,1
1,24,SODA,,67.6,1.99,0.02943786982,2.943786982,1,0,60,DEC2014,1
1,24,SODA-DIET,,144,7.19,0.04993055556,4.993055556,0,1,81,DEC2014,0
1,24,SODA-DIET,,67.6,1.99,0.02943786982,2.943786982,0,0,97,DEC2014,1
1,24,SODA-DIET,,20,1.49,0.0745,7.45,0,0,105,DEC2014,1
1,24,ENERGY-DIET,,8.4,2.29,0.2726190476,27.26190476,0,0,113,DEC2014,1
1,24,ENERGY-DIET,,6,1.99,0.3316666667,33.16666667,0,0,114,DEC2014,0
1,24,MILK,WHOLE MILK,64,4.99,0.07796875,7.796875,0,0,146,DEC2014,1
1,24,ENERGY,,6,1.99,0.3316666667,33.16666667,1,0,162,DEC2014,1
1,24,ENERGY,,8.4,2.29,0.2726190476,27.26190476,1,0,193,DEC2014,1
1,24,ENERGY,,6,1.99,0.3316666667,33.16666667,1,0,195,DEC2014,0
1,24,TEA,,6,3.59,0.5983333333,59.83333333,1,0,196,DEC2014,1
1,24,TEA-DIET,,6,1.49,0.2483333333,24.83333333,0,0,206,DEC2014,1
1,24,TEA,,6,1.49,0.2483333333,24.83333333,1,0,207,DEC2014,1
1,24,SODA,,144,7.19,0.04993055556,4.993055556,1,1,16,DEC2014,1
1,24,SODA,,20,1.49,0.0745,7.45,1,0,214,DEC2014,1
1,24,SODA,,67.6,1.99,0.02943786982,2.943786982,1,0,215,DEC2014,1
1,24,SODA,,20,0.99,0.0495,4.95,1,0,219,DEC2014,1
1,24,JUICE,COCONUT WATER,16.9,2.69,0.1591715976,15.91715976,0,0,232,DEC2014,1
2,12,JUICE,,18,2.49,0.1383333333,13.83333333,0,1,3,DEC2014,0
2,12,MILK,LOW FAT MILK,128,7.49,0.058515625,5.8515625,0,1,6,DEC2014,0
2,12,MILK,WHOLE MILK,128,7.49,0.058515625,5.8515625,0,1,8,DEC2014,0
2,12,JUICE,,62.37,8.49,0.1361231361,13.61231361,0,1,62,DEC2014,0
2,12,WATER,,33.8,0.99,0.02928994083,2.928994083,0,0,76,DEC2014,0
2,12,JUICE,,12.5,2.69,0.2152,21.52,0,1,155,DEC2014,0
2,12,JUICE,,15.2,3.29,0.2164473684,21.64473684,0,1,175,DEC2014,0
2,12,TEA,,6,2.99,0.4983333333,49.83333333,1,0,196,DEC2014,1
2,12,TEA,,16,1.59,0.099375,9.9375,1,1,223,DEC2014,1
2,12,JUICE,COCONUT WATER,11.1,2.29,0.2063063063,20.63063063,0,1,234,DEC2014,1
3,15,WATER,,33.8,2.09,0.06183431953,6.183431953,0,0,29,DEC2014,0
3,15,TEA,,23,0.99,0.04304347826,4.304347826,1,0,32,DEC2014,0
3,15,TEA,,23,0.99,0.04304347826,4.304347826,1,0,33,DEC2014,0
3,15,WATER,,33.8,1.87,0.05532544379,5.532544379,0,0,38,DEC2014,0
3,15,JUICE DRINK,,60,4.39,0.07316666667,7.316666667,1,1,5,DEC2014,0
3,15,SODA,,144,6.49,0.04506944444,4.506944444,1,1,50,DEC2014,0
3,15,SODA-DIET,,67.6,2.09,0.03091715976,3.091715976,0,0,57,DEC2014,1
3,15,SODA,,20,1.89,0.0945,9.45,1,0,59,DEC2014,1
3,15,SODA,,67.6,2.09,0.03091715976,3.091715976,1,0,60,DEC2014,1
3,15,MILK,LOW FAT MILK,128,3.79,0.029609375,2.9609375,0,1,63,DEC2014,0
3,15,MILK,LOW FAT MILK,64,2.49,0.03890625,3.890625,0,1,64,DEC2014,0
3,15,WATER,,128,1.27,0.009921875,0.9921875,0,1,65,DEC2014,0
3,15,JUICE,,62.37,3.79,0.0607663941,6.07663941,0,1,73,DEC2014,0
3,15,MILK,WHOLE MILK,128,3.79,0.029609375,2.9609375,0,1,74,DEC2014,0
3,15,MILK,WHOLE MILK,64,2.49,0.03890625,3.890625,0,1,75,DEC2014,0
3,15,WATER,,20,1.67,0.0835,8.35,0,0,79,DEC2014,1
3,15,SODA-DIET,,144,6.49,0.04506944444,4.506944444,0,1,81,DEC2014,1
3,15,SODA-DIET,,144,5,0.03472222222,3.472222222,0,1,85,DEC2014,1
3,15,SODA-DIET,,144,6.49,0.04506944444,4.506944444,0,1,91,DEC2014,1
3,15,SODA-DIET,,67.6,2.09,0.03091715976,3.091715976,0,0,97,DEC2014,1
3,15,SODA-DIET,,67.6,2.09,0.03091715976,3.091715976,0,0,100,DEC2014,1
3,15,SODA-DIET,,20,1.89,0.0945,9.45,0,0,105,DEC2014,0
3,15,SODA-DIET,,20,1.89,0.0945,9.45,0,0,110,DEC2014,1
3,15,ENERGY-DIET,,8.4,2.49,0.2964285714,29.64285714,0,0,113,DEC2014,0
3,15,ENERGY-DIET,,6,1.99,0.3316666667,33.16666667,0,0,114,DEC2014,1
3,15,SODA,,144,5,0.03472222222,3.472222222,1,1,117,DEC2014,1
3,15,SODA,,66,2.09,0.03166666667,3.166666667,1,1,129,DEC2014,0
3,15,SODA,,20,1.89,0.0945,9.45,1,1,130,DEC2014,0
3,15,SPORT,,32,2.49,0.0778125,7.78125,1,1,137,DEC2014,0
3,15,JUICE,,15.2,1.99,0.1309210526,13.09210526,0,0,160,DEC2014,1
3,15,ENERGY,,6,2.57,0.4283333333,42.83333333,1,0,162,DEC2014,1
3,15,SODA,,20,1.89,0.0945,9.45,1,0,172,DEC2014,1
3,15,SODA,,144,6.49,0.04506944444,4.506944444,1,1,181,DEC2014,1
3,15,SODA,,20,1.89,0.0945,9.45,1,0,189,DEC2014,1
3,15,SODA,,67.6,2.09,0.03091715976,3.091715976,1,0,190,DEC2014,1
3,15,ENERGY,,8.4,2.49,0.2964285714,29.64285714,1,0,193,DEC2014,0
3,15,ENERGY,,6,1.99,0.3316666667,33.16666667,1,0,195,DEC2014,1
3,15,TEA,,6,1.87,0.3116666667,31.16666667,1,0,207,DEC2014,0
3,15,SODA,,144,6.49,0.04506944444,4.506944444,1,1,16,DEC2014,0
3,15,SODA-DIET,,20,1.89,0.0945,9.45,0,1,209,DEC2014,0
3,15,SODA,,20,1.89,0.0945,9.45,1,0,214,DEC2014,0
3,15,SODA,,67.6,2.09,0.03091715976,3.091715976,1,0,215,DEC2014,1
3,15,SODA,,20,1.89,0.0945,9.45,1,0,219,DEC2014,0
3,15,JUICE,,12,1.79,0.1491666667,14.91666667,0,0,230,DEC2014,1
3,15,JUICE,COCONUT WATER,16.9,3.19,0.1887573964,18.87573964,0,0,232,DEC2014,1
4,19,WATER,,16.9,1,0.05917159763,5.917159763,0,1,36,DEC2014,0
4,19,SODA,,16.9,1.75,0.1035502959,10.35502959,1,1,48,DEC2014,0
4,19,SODA,,12,0.9,0.075,7.5,1,0,58,DEC2014,0
4,19,SODA-DIET,,16.9,1.75,0.1035502959,10.35502959,0,1,82,DEC2014,0
4,19,SODA-DIET,,12,0.9,0.075,7.5,0,0,104,DEC2014,0
4,19,ENERGY-DIET,,6,2.5,0.4166666667,41.66666667,0,0,108,DEC2014,1
4,19,ENERGY-DIET,,8.4,2.5,0.2976190476,29.76190476,0,0,113,DEC2014,1
4,19,ENERGY-DIET,,6,2.5,0.4166666667,41.66666667,0,0,114,DEC2014,1
4,19,ENERGY,,6,2.5,0.4166666667,41.66666667,1,0,162,DEC2014,1
4,19,ENERGY,,8.4,2.5,0.2976190476,29.76190476,1,0,193,DEC2014,1
4,19,ENERGY,,6,2.5,0.4166666667,41.66666667,1,0,195,DEC2014,1
4,19,TEA,,20,1.75,0.0875,8.75,1,1,204,DEC2014,1
4,19,SODA,,12,0.9,0.075,7.5,1,0,213,DEC2014,0
4,19,WATER-SWEET,,20,1.75,0.0875,8.75,1,1,235,DEC2014,0
2,14,TEA,,23,0.99,0.04304347826,4.304347826,1,0,33,DEC2014,0
2,14,MILK,LOW FAT MILK,64,3.29,0.05140625,5.140625,0,0,41,DEC2014,0
2,14,MILK,WHOLE MILK,128,5.29,0.041328125,4.1328125,0,0,42,DEC2014,0
2,14,JUICE,,63.9,5.59,0.08748043818,8.748043818,0,0,44,DEC2014,0
2,14,SODA-DIET,,67.6,2.39,0.03535502959,3.535502959,0,0,57,DEC2014,0
2,14,SODA,,12,0.99,0.0825,8.25,1,0,58,DEC2014,0
2,14,SODA,,20,1.69,0.0845,8.45,1,0,59,DEC2014,1
2,14,SODA,,67.6,2.39,0.03535502959,3.535502959,1,0,60,DEC2014,1
2,14,SODA-DIET,,20,1.69,0.0845,8.45,0,0,61,DEC2014,0
2,14,WATER,,23.6,0.99,0.04194915254,4.194915254,0,0,77,DEC2014,0
2,14,SODA-DIET,,67.6,2.39,0.03535502959,3.535502959,0,0,97,DEC2014,1
2,14,SODA-DIET,,67.6,1.99,0.02943786982,2.943786982,0,0,98,DEC2014,0
2,14,SODA-DIET,,12,0.99,0.0825,8.25,0,0,104,DEC2014,0
2,14,SODA-DIET,,20,1.69,0.0845,8.45,0,0,105,DEC2014,1
2,14,ENERGY-DIET,,6,2.29,0.3816666667,38.16666667,0,0,108,DEC2014,0
2,14,SODA-DIET,,12,0.99,0.0825,8.25,0,0,111,DEC2014,0
2,14,SODA-DIET,,20,1.69,0.0845,8.45,0,0,112,DEC2014,0
2,14,ENERGY-DIET,,8.4,2.29,0.2726190476,27.26190476,0,0,113,DEC2014,0
2,14,ENERGY-DIET,,6,2.29,0.3816666667,38.16666667,0,0,114,DEC2014,0
2,14,SODA,,67.6,1.99,0.02943786982,2.943786982,1,0,125,DEC2014,0
2,14,SODA,,20,1.69,0.0845,8.45,1,1,130,DEC2014,0
2,14,JUICE,,15.2,1.74,0.1144736842,11.44736842,0,0,160,DEC2014,0
2,14,ENERGY,,6,2.29,0.3816666667,38.16666667,1,0,162,DEC2014,1
2,14,SODA,,20,1.69,0.0845,8.45,1,0,172,DEC2014,0
2,14,JUICE,COCONUT WATER,16.9,1.5,0.08875739645,8.875739645,0,1,179,DEC2014,0
2,14,SODA,,12,0.99,0.0825,8.25,1,0,188,DEC2014,0
2,14,SODA,,20,1.69,0.0845,8.45,1,0,189,DEC2014,0
2,14,ENERGY,,8.4,2.29,0.2726190476,27.26190476,1,0,193,DEC2014,0
2,14,ENERGY,,6,2.29,0.3816666667,38.16666667,1,0,195,DEC2014,1
2,14,TEA-DIET,,6,1.44,0.24,24,0,0,206,DEC2014,0
2,14,TEA,,6,1.44,0.24,24,1,0,207,DEC2014,0
2,14,SODA,,12,0.99,0.0825,8.25,1,0,213,DEC2014,1
2,14,SODA,,20,1.69,0.0845,8.45,1,0,214,DEC2014,0
2,14,SODA,,67.6,2.39,0.03535502959,3.535502959,1,0,215,DEC2014,1
2,14,SODA,,20,0.99,0.0495,4.95,1,0,219,DEC2014,1
2,14,JUICE,,12,1.59,0.1325,13.25,0,0,230,DEC2014,0
2,14,JUICE,,59,5.49,0.09305084746,9.305084746,0,0,231,DEC2014,0
2,22,TEA,,42,1,0.02380952381,2.380952381,1,1,31,DEC2014,0
2,22,JUICE,COCONUT WATER,16,1,0.0625,6.25,0,1,39,DEC2014,0
2,22,TEA,,24,1,0.04166666667,4.166666667,1,1,46,DEC2014,0
2,22,SODA,,16.9,1,0.05917159763,5.917159763,1,1,48,DEC2014,0
2,22,SODA-DIET,,20,1,0.05,5,0,0,61,DEC2014,0
2,22,WATER,,96,1,0.01041666667,1.041666667,0,1,68,DEC2014,0
2,22,MILK,UNKNOWN,20,1,0.05,5,0,1,78,DEC2014,0
2,22,SODA-DIET,,16.9,1,0.05917159763,5.917159763,0,1,82,DEC2014,0
2,22,SODA-DIET,,20,1,0.05,5,0,1,86,DEC2014,0
2,22,ENERGY-DIET,,16,1,0.0625,6.25,0,1,93,DEC2014,0
2,22,JUICE,,14,1,0.07142857143,7.142857143,0,1,116,DEC2014,0
2,22,SODA,,20,1,0.05,5,1,1,119,DEC2014,0
2,22,SODA,,48,1,0.02083333333,2.083333333,1,1,132,DEC2014,0
2,22,SODA,,6,1,0.1666666667,16.66666667,1,0,133,DEC2014,0
2,22,MILK,LOW FAT MILK,32,1,0.03125,3.125,0,1,141,DEC2014,0
2,22,SODA,,82.5,1,0.01212121212,1.212121212,1,1,167,DEC2014,0
2,22,SODA,,20,1,0.05,5,1,0,172,DEC2014,0
2,22,WATER,,33,1,0.0303030303,3.03030303,0,1,174,DEC2014,0
2,22,TEA,,23,1,0.04347826087,4.347826087,1,1,180,DEC2014,0
2,22,SODA,,20,1,0.05,5,1,0,189,DEC2014,0
2,22,SPORT-DIET,,24,1,0.04166666667,4.166666667,0,0,191,DEC2014,0
2,22,ENERGY,,16,1,0.0625,6.25,1,1,194,DEC2014,0
2,22,SODA,,82.5,1,0.01212121212,1.212121212,1,1,197,DEC2014,0
2,22,SODA,,48,1,0.02083333333,2.083333333,1,1,198,DEC2014,0
2,22,SODA,,82.5,1,0.01212121212,1.212121212,1,1,199,DEC2014,0
